;CD_CVM;CD_CONTA;ESCALA_MOEDA;DT_INI_EXERC;DT_FIM_EXERC;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
850;2437;3.11;MIL;2021-10-01;2021-12-31;Lucro/Prejuízo Consolidado do Período;610009.0;S
849;2437;3.10;MIL;2021-10-01;2021-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
848;2437;3.09;MIL;2021-10-01;2021-12-31;Resultado Líquido das Operações Continuadas;610009.0;S
847;2437;3.08;MIL;2021-10-01;2021-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-184618.0;S
841;2437;3.02;MIL;2021-10-01;2021-12-31;Custo dos Bens e/ou Serviços Vendidos;-4776727.0;S
845;2437;3.06;MIL;2021-10-01;2021-12-31;Resultado Financeiro;-934573.0;S
843;2437;3.04;MIL;2021-10-01;2021-12-31;Despesas/Receitas Operacionais;-4986008.0;S
842;2437;3.03;MIL;2021-10-01;2021-12-31;Resultado Bruto;6715208.0;S
840;2437;3.01;MIL;2021-10-01;2021-12-31;Receita de Venda de Bens e/ou Serviços;11491935.0;S
846;2437;3.07;MIL;2021-10-01;2021-12-31;Resultado Antes dos Tributos sobre o Lucro;794627.0;S
844;2437;3.05;MIL;2021-10-01;2021-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;1729200.0;S
397;2437;3.02;MIL;2022-01-01;2022-03-31;Custo dos Bens e/ou Serviços Vendidos;-3694877.0;S
396;2437;3.01;MIL;2022-01-01;2022-03-31;Receita de Venda de Bens e/ou Serviços;9181318.0;S
405;2437;3.10;MIL;2022-01-01;2022-03-31;Resultado Líquido de Operações Descontinuadas;0.0;S
404;2437;3.09;MIL;2022-01-01;2022-03-31;Resultado Líquido das Operações Continuadas;2716375.0;S
403;2437;3.08;MIL;2022-01-01;2022-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-868866.0;S
402;2437;3.07;MIL;2022-01-01;2022-03-31;Resultado Antes dos Tributos sobre o Lucro;3585241.0;S
401;2437;3.06;MIL;2022-01-01;2022-03-31;Resultado Financeiro;478188.0;S
400;2437;3.05;MIL;2022-01-01;2022-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;3107053.0;S
399;2437;3.04;MIL;2022-01-01;2022-03-31;Despesas/Receitas Operacionais;-2379388.0;S
398;2437;3.03;MIL;2022-01-01;2022-03-31;Resultado Bruto;5486441.0;S
406;2437;3.11;MIL;2022-01-01;2022-03-31;Lucro/Prejuízo Consolidado do Período;2716375.0;S
407;2437;3.99;MIL;2022-01-01;2022-03-31;Lucro por Ação - (Reais / Ação);0.0;N
412;2437;3.05;MIL;2022-04-01;2022-06-30;Resultado Antes do Resultado Financeiro e dos Tributos;2752038.0;S
413;2437;3.06;MIL;2022-04-01;2022-06-30;Resultado Financeiro;-1457134.0;S
414;2437;3.07;MIL;2022-04-01;2022-06-30;Resultado Antes dos Tributos sobre o Lucro;1294904.0;S
415;2437;3.08;MIL;2022-04-01;2022-06-30;Imposto de Renda e Contribuição Social sobre o Lucro;-793317.0;S
416;2437;3.09;MIL;2022-04-01;2022-06-30;Resultado Líquido das Operações Continuadas;501587.0;S
417;2437;3.10;MIL;2022-04-01;2022-06-30;Resultado Líquido de Operações Descontinuadas;899131.0;S
418;2437;3.11;MIL;2022-04-01;2022-06-30;Lucro/Prejuízo Consolidado do Período;1400718.0;S
419;2437;3.99;MIL;2022-04-01;2022-06-30;Lucro por Ação - (Reais / Ação);0.0;N
411;2437;3.04;MIL;2022-04-01;2022-06-30;Despesas/Receitas Operacionais;-2912016.0;S
409;2437;3.02;MIL;2022-04-01;2022-06-30;Custo dos Bens e/ou Serviços Vendidos;-3191991.0;S
410;2437;3.03;MIL;2022-04-01;2022-06-30;Resultado Bruto;5664054.0;S
408;2437;3.01;MIL;2022-04-01;2022-06-30;Receita de Venda de Bens e/ou Serviços;8856045.0;S
421;2437;3.02;MIL;2022-07-01;2022-09-30;Custo dos Bens e/ou Serviços Vendidos;-4490815.0;S
431;2437;3.99;MIL;2022-07-01;2022-09-30;Lucro por Ação - (Reais / Ação);0.0;N
430;2437;3.11;MIL;2022-07-01;2022-09-30;Lucro/Prejuízo Consolidado do Período;-88.0;S
429;2437;3.10;MIL;2022-07-01;2022-09-30;Resultado Líquido de Operações Descontinuadas;0.0;S
428;2437;3.09;MIL;2022-07-01;2022-09-30;Resultado Líquido das Operações Continuadas;-88.0;S
427;2437;3.08;MIL;2022-07-01;2022-09-30;Imposto de Renda e Contribuição Social sobre o Lucro;212505.0;S
426;2437;3.07;MIL;2022-07-01;2022-09-30;Resultado Antes dos Tributos sobre o Lucro;-212593.0;S
425;2437;3.06;MIL;2022-07-01;2022-09-30;Resultado Financeiro;-1818829.0;S
424;2437;3.05;MIL;2022-07-01;2022-09-30;Resultado Antes do Resultado Financeiro e dos Tributos;1606236.0;S
423;2437;3.04;MIL;2022-07-01;2022-09-30;Despesas/Receitas Operacionais;-1935963.0;S
422;2437;3.03;MIL;2022-07-01;2022-09-30;Resultado Bruto;3542199.0;S
420;2437;3.01;MIL;2022-07-01;2022-09-30;Receita de Venda de Bens e/ou Serviços;8033014.0;S
876;2437;3.01;MIL;2022-10-01;2022-12-31;Receita de Venda de Bens e/ou Serviços;8003856.0;S
885;2437;3.10;MIL;2022-10-01;2022-12-31;Resultado Líquido de Operações Descontinuadas;87654.0;S
884;2437;3.09;MIL;2022-10-01;2022-12-31;Resultado Líquido das Operações Continuadas;-566277.0;S
883;2437;3.08;MIL;2022-10-01;2022-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;754065.0;S
882;2437;3.07;MIL;2022-10-01;2022-12-31;Resultado Antes dos Tributos sobre o Lucro;-1320342.0;S
881;2437;3.06;MIL;2022-10-01;2022-12-31;Resultado Financeiro;-1575820.0;S
880;2437;3.05;MIL;2022-10-01;2022-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;255478.0;S
879;2437;3.04;MIL;2022-10-01;2022-12-31;Despesas/Receitas Operacionais;-3268451.0;S
878;2437;3.03;MIL;2022-10-01;2022-12-31;Resultado Bruto;3523929.0;S
877;2437;3.02;MIL;2022-10-01;2022-12-31;Custo dos Bens e/ou Serviços Vendidos;-4479927.0;S
886;2437;3.11;MIL;2022-10-01;2022-12-31;Lucro/Prejuízo Consolidado do Período;-478623.0;S
887;2437;3.99;MIL;2022-10-01;2022-12-31;Lucro por Ação - (Reais / Ação);0.0;N
432;2437;3.01;MIL;2023-01-01;2023-03-31;Receita de Venda de Bens e/ou Serviços;9209833.0;S
433;2437;3.02;MIL;2023-01-01;2023-03-31;Custo dos Bens e/ou Serviços Vendidos;-4014975.0;S
435;2437;3.04;MIL;2023-01-01;2023-03-31;Despesas/Receitas Operacionais;-1207981.0;S
436;2437;3.05;MIL;2023-01-01;2023-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;3986877.0;S
437;2437;3.06;MIL;2023-01-01;2023-03-31;Resultado Financeiro;-3132821.0;S
438;2437;3.07;MIL;2023-01-01;2023-03-31;Resultado Antes dos Tributos sobre o Lucro;854056.0;S
439;2437;3.08;MIL;2023-01-01;2023-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-448093.0;S
440;2437;3.09;MIL;2023-01-01;2023-03-31;Resultado Líquido das Operações Continuadas;405963.0;S
441;2437;3.10;MIL;2023-01-01;2023-03-31;Resultado Líquido de Operações Descontinuadas;0.0;S
442;2437;3.11;MIL;2023-01-01;2023-03-31;Lucro/Prejuízo Consolidado do Período;405963.0;S
443;2437;3.99;MIL;2023-01-01;2023-03-31;Lucro por Ação - (Reais / Ação);0.0;N
434;2437;3.03;MIL;2023-01-01;2023-03-31;Resultado Bruto;5194858.0;S
455;2437;3.99;MIL;2023-04-01;2023-06-30;Lucro por Ação - (Reais / Ação);0.0;N
454;2437;3.11;MIL;2023-04-01;2023-06-30;Lucro/Prejuízo Consolidado do Período;1618904.0;S
453;2437;3.10;MIL;2023-04-01;2023-06-30;Resultado Líquido de Operações Descontinuadas;3363.0;S
452;2437;3.09;MIL;2023-04-01;2023-06-30;Resultado Líquido das Operações Continuadas;1615541.0;S
451;2437;3.08;MIL;2023-04-01;2023-06-30;Imposto de Renda e Contribuição Social sobre o Lucro;-523503.0;S
448;2437;3.05;MIL;2023-04-01;2023-06-30;Resultado Antes do Resultado Financeiro e dos Tributos;5697633.0;S
449;2437;3.06;MIL;2023-04-01;2023-06-30;Resultado Financeiro;-3558589.0;S
447;2437;3.04;MIL;2023-04-01;2023-06-30;Despesas/Receitas Operacionais;863251.0;S
446;2437;3.03;MIL;2023-04-01;2023-06-30;Resultado Bruto;4834382.0;S
445;2437;3.02;MIL;2023-04-01;2023-06-30;Custo dos Bens e/ou Serviços Vendidos;-4411148.0;S
444;2437;3.01;MIL;2023-04-01;2023-06-30;Receita de Venda de Bens e/ou Serviços;9245530.0;S
450;2437;3.07;MIL;2023-04-01;2023-06-30;Resultado Antes dos Tributos sobre o Lucro;2139044.0;S
464;2437;3.09;MIL;2023-07-01;2023-09-30;Resultado Líquido das Operações Continuadas;1476587.0;S
467;2437;3.99;MIL;2023-07-01;2023-09-30;Lucro por Ação - (Reais / Ação);0.0;N
466;2437;3.11;MIL;2023-07-01;2023-09-30;Lucro/Prejuízo Consolidado do Período;1476587.0;S
465;2437;3.10;MIL;2023-07-01;2023-09-30;Resultado Líquido de Operações Descontinuadas;0.0;S
463;2437;3.08;MIL;2023-07-01;2023-09-30;Imposto de Renda e Contribuição Social sobre o Lucro;705353.0;S
457;2437;3.02;MIL;2023-07-01;2023-09-30;Custo dos Bens e/ou Serviços Vendidos;-4716330.0;S
461;2437;3.06;MIL;2023-07-01;2023-09-30;Resultado Financeiro;-3119159.0;S
460;2437;3.05;MIL;2023-07-01;2023-09-30;Resultado Antes do Resultado Financeiro e dos Tributos;3890393.0;S
459;2437;3.04;MIL;2023-07-01;2023-09-30;Despesas/Receitas Operacionais;-174707.0;S
458;2437;3.03;MIL;2023-07-01;2023-09-30;Resultado Bruto;4065100.0;S
456;2437;3.01;MIL;2023-07-01;2023-09-30;Receita de Venda de Bens e/ou Serviços;8781430.0;S
462;2437;3.07;MIL;2023-07-01;2023-09-30;Resultado Antes dos Tributos sobre o Lucro;771234.0;S
478;2437;3.11;MIL;2024-01-01;2024-03-31;Lucro/Prejuízo Consolidado do Período;330534.0;S
477;2437;3.10;MIL;2024-01-01;2024-03-31;Resultado Líquido de Operações Descontinuadas;0.0;S
476;2437;3.09;MIL;2024-01-01;2024-03-31;Resultado Líquido das Operações Continuadas;330534.0;S
475;2437;3.08;MIL;2024-01-01;2024-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-305095.0;S
474;2437;3.07;MIL;2024-01-01;2024-03-31;Resultado Antes dos Tributos sobre o Lucro;635629.0;S
471;2437;3.04;MIL;2024-01-01;2024-03-31;Despesas/Receitas Operacionais;-595183.0;S
472;2437;3.05;MIL;2024-01-01;2024-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;3623406.0;S
470;2437;3.03;MIL;2024-01-01;2024-03-31;Resultado Bruto;4218589.0;S
469;2437;3.02;MIL;2024-01-01;2024-03-31;Custo dos Bens e/ou Serviços Vendidos;-4499682.0;S
468;2437;3.01;MIL;2024-01-01;2024-03-31;Receita de Venda de Bens e/ou Serviços;8718271.0;S
473;2437;3.06;MIL;2024-01-01;2024-03-31;Resultado Financeiro;-2987777.0;S
479;2437;3.99;MIL;2024-01-01;2024-03-31;Lucro por Ação - (Reais / Ação);0.0;N
