;CD_CVM;CD_CONTA;ESCALA_MOEDA;DT_INI_EXERC;DT_FIM_EXERC;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
840;18376;3.01;MIL;2021-10-01;2021-12-31;Receita de Venda de Bens e/ou Serviços;1437312.0;S
846;18376;3.07;MIL;2021-10-01;2021-12-31;Resultado Antes dos Tributos sobre o Lucro;891133.0;S
844;18376;3.05;MIL;2021-10-01;2021-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;1107425.0;S
397;18376;3.02;MIL;2022-01-01;2022-03-31;Custo dos Bens e/ou Serviços Vendidos;-457459.0;S
396;18376;3.01;MIL;2022-01-01;2022-03-31;Receita de Venda de Bens e/ou Serviços;1360061.0;S
405;18376;3.10;MIL;2022-01-01;2022-03-31;Resultado Líquido de Operações Descontinuadas;0.0;S
404;18376;3.09;MIL;2022-01-01;2022-03-31;Resultado Líquido das Operações Continuadas;553170.0;S
403;18376;3.08;MIL;2022-01-01;2022-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-172825.0;S
402;18376;3.07;MIL;2022-01-01;2022-03-31;Resultado Antes dos Tributos sobre o Lucro;725995.0;S
401;18376;3.06;MIL;2022-01-01;2022-03-31;Resultado Financeiro;-230291.0;S
400;18376;3.05;MIL;2022-01-01;2022-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;956286.0;S
399;18376;3.04;MIL;2022-01-01;2022-03-31;Despesas/Receitas Operacionais;53684.0;S
398;18376;3.03;MIL;2022-01-01;2022-03-31;Resultado Bruto;902602.0;S
406;18376;3.11;MIL;2022-01-01;2022-03-31;Lucro/Prejuízo Consolidado do Período;553170.0;S
407;18376;3.99;MIL;2022-01-01;2022-03-31;Lucro por Ação - (Reais / Ação);0.0;N
412;18376;3.05;MIL;2022-04-01;2022-06-30;Resultado Antes do Resultado Financeiro e dos Tributos;1215995.0;S
413;18376;3.06;MIL;2022-04-01;2022-06-30;Resultado Financeiro;-301284.0;S
414;18376;3.07;MIL;2022-04-01;2022-06-30;Resultado Antes dos Tributos sobre o Lucro;914711.0;S
415;18376;3.08;MIL;2022-04-01;2022-06-30;Imposto de Renda e Contribuição Social sobre o Lucro;-201534.0;S
416;18376;3.09;MIL;2022-04-01;2022-06-30;Resultado Líquido das Operações Continuadas;713177.0;S
417;18376;3.10;MIL;2022-04-01;2022-06-30;Resultado Líquido de Operações Descontinuadas;0.0;S
418;18376;3.11;MIL;2022-04-01;2022-06-30;Lucro/Prejuízo Consolidado do Período;713177.0;S
419;18376;3.99;MIL;2022-04-01;2022-06-30;Lucro por Ação - (Reais / Ação);0.0;N
411;18376;3.04;MIL;2022-04-01;2022-06-30;Despesas/Receitas Operacionais;126209.0;S
409;18376;3.02;MIL;2022-04-01;2022-06-30;Custo dos Bens e/ou Serviços Vendidos;-576248.0;S
410;18376;3.03;MIL;2022-04-01;2022-06-30;Resultado Bruto;1089786.0;S
408;18376;3.01;MIL;2022-04-01;2022-06-30;Receita de Venda de Bens e/ou Serviços;1666034.0;S
421;18376;3.02;MIL;2022-07-01;2022-09-30;Custo dos Bens e/ou Serviços Vendidos;-533318.0;S
431;18376;3.99;MIL;2022-07-01;2022-09-30;Lucro por Ação - (Reais / Ação);0.0;N
430;18376;3.11;MIL;2022-07-01;2022-09-30;Lucro/Prejuízo Consolidado do Período;493004.0;S
429;18376;3.10;MIL;2022-07-01;2022-09-30;Resultado Líquido de Operações Descontinuadas;0.0;S
428;18376;3.09;MIL;2022-07-01;2022-09-30;Resultado Líquido das Operações Continuadas;493004.0;S
427;18376;3.08;MIL;2022-07-01;2022-09-30;Imposto de Renda e Contribuição Social sobre o Lucro;-123888.0;S
426;18376;3.07;MIL;2022-07-01;2022-09-30;Resultado Antes dos Tributos sobre o Lucro;616892.0;S
425;18376;3.06;MIL;2022-07-01;2022-09-30;Resultado Financeiro;-125493.0;S
424;18376;3.05;MIL;2022-07-01;2022-09-30;Resultado Antes do Resultado Financeiro e dos Tributos;742385.0;S
423;18376;3.04;MIL;2022-07-01;2022-09-30;Despesas/Receitas Operacionais;83015.0;S
422;18376;3.03;MIL;2022-07-01;2022-09-30;Resultado Bruto;659370.0;S
420;18376;3.01;MIL;2022-07-01;2022-09-30;Receita de Venda de Bens e/ou Serviços;1192688.0;S
876;18376;3.01;MIL;2022-10-01;2022-12-31;Receita de Venda de Bens e/ou Serviços;1231787.0;S
885;18376;3.10;MIL;2022-10-01;2022-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
884;18376;3.09;MIL;2022-10-01;2022-12-31;Resultado Líquido das Operações Continuadas;560440.0;S
883;18376;3.08;MIL;2022-10-01;2022-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;139904.0;S
882;18376;3.07;MIL;2022-10-01;2022-12-31;Resultado Antes dos Tributos sobre o Lucro;420536.0;S
881;18376;3.06;MIL;2022-10-01;2022-12-31;Resultado Financeiro;-155110.0;S
880;18376;3.05;MIL;2022-10-01;2022-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;575646.0;S
879;18376;3.04;MIL;2022-10-01;2022-12-31;Despesas/Receitas Operacionais;-52220.0;S
878;18376;3.03;MIL;2022-10-01;2022-12-31;Resultado Bruto;627866.0;S
877;18376;3.02;MIL;2022-10-01;2022-12-31;Custo dos Bens e/ou Serviços Vendidos;-603921.0;S
886;18376;3.11;MIL;2022-10-01;2022-12-31;Lucro/Prejuízo Consolidado do Período;560440.0;S
887;18376;3.99;MIL;2022-10-01;2022-12-31;Lucro por Ação - (Reais / Ação);0.0;N
432;18376;3.01;MIL;2023-01-01;2023-03-31;Receita de Venda de Bens e/ou Serviços;1570821.0;S
433;18376;3.02;MIL;2023-01-01;2023-03-31;Custo dos Bens e/ou Serviços Vendidos;-541087.0;S
435;18376;3.04;MIL;2023-01-01;2023-03-31;Despesas/Receitas Operacionais;160605.0;S
436;18376;3.05;MIL;2023-01-01;2023-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;1190339.0;S
437;18376;3.06;MIL;2023-01-01;2023-03-31;Resultado Financeiro;-233530.0;S
438;18376;3.07;MIL;2023-01-01;2023-03-31;Resultado Antes dos Tributos sobre o Lucro;956809.0;S
439;18376;3.08;MIL;2023-01-01;2023-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-201606.0;S
440;18376;3.09;MIL;2023-01-01;2023-03-31;Resultado Líquido das Operações Continuadas;755203.0;S
441;18376;3.10;MIL;2023-01-01;2023-03-31;Resultado Líquido de Operações Descontinuadas;0.0;S
442;18376;3.11;MIL;2023-01-01;2023-03-31;Lucro/Prejuízo Consolidado do Período;755203.0;S
443;18376;3.99;MIL;2023-01-01;2023-03-31;Lucro por Ação - (Reais / Ação);0.0;N
434;18376;3.03;MIL;2023-01-01;2023-03-31;Resultado Bruto;1029734.0;S
455;18376;3.99;MIL;2023-04-01;2023-06-30;Lucro por Ação - (Reais / Ação);0.0;N
454;18376;3.11;MIL;2023-04-01;2023-06-30;Lucro/Prejuízo Consolidado do Período;613126.0;S
453;18376;3.10;MIL;2023-04-01;2023-06-30;Resultado Líquido de Operações Descontinuadas;0.0;S
452;18376;3.09;MIL;2023-04-01;2023-06-30;Resultado Líquido das Operações Continuadas;613126.0;S
451;18376;3.08;MIL;2023-04-01;2023-06-30;Imposto de Renda e Contribuição Social sobre o Lucro;-170456.0;S
448;18376;3.05;MIL;2023-04-01;2023-06-30;Resultado Antes do Resultado Financeiro e dos Tributos;1041530.0;S
449;18376;3.06;MIL;2023-04-01;2023-06-30;Resultado Financeiro;-257948.0;S
447;18376;3.04;MIL;2023-04-01;2023-06-30;Despesas/Receitas Operacionais;73186.0;S
446;18376;3.03;MIL;2023-04-01;2023-06-30;Resultado Bruto;968344.0;S
445;18376;3.02;MIL;2023-04-01;2023-06-30;Custo dos Bens e/ou Serviços Vendidos;-505857.0;S
444;18376;3.01;MIL;2023-04-01;2023-06-30;Receita de Venda de Bens e/ou Serviços;1474201.0;S
450;18376;3.07;MIL;2023-04-01;2023-06-30;Resultado Antes dos Tributos sobre o Lucro;783582.0;S
464;18376;3.09;MIL;2023-07-01;2023-09-30;Resultado Líquido das Operações Continuadas;486181.0;S
467;18376;3.99;MIL;2023-07-01;2023-09-30;Lucro por Ação - (Reais / Ação);0.0;N
466;18376;3.11;MIL;2023-07-01;2023-09-30;Lucro/Prejuízo Consolidado do Período;486181.0;S
465;18376;3.10;MIL;2023-07-01;2023-09-30;Resultado Líquido de Operações Descontinuadas;0.0;S
463;18376;3.08;MIL;2023-07-01;2023-09-30;Imposto de Renda e Contribuição Social sobre o Lucro;-160643.0;S
457;18376;3.02;MIL;2023-07-01;2023-09-30;Custo dos Bens e/ou Serviços Vendidos;-666524.0;S
461;18376;3.06;MIL;2023-07-01;2023-09-30;Resultado Financeiro;-149487.0;S
460;18376;3.05;MIL;2023-07-01;2023-09-30;Resultado Antes do Resultado Financeiro e dos Tributos;796311.0;S
459;18376;3.04;MIL;2023-07-01;2023-09-30;Despesas/Receitas Operacionais;-19672.0;S
458;18376;3.03;MIL;2023-07-01;2023-09-30;Resultado Bruto;815983.0;S
456;18376;3.01;MIL;2023-07-01;2023-09-30;Receita de Venda de Bens e/ou Serviços;1482507.0;S
462;18376;3.07;MIL;2023-07-01;2023-09-30;Resultado Antes dos Tributos sobre o Lucro;646824.0;S
478;18376;3.11;MIL;2024-01-01;2024-03-31;Lucro/Prejuízo Consolidado do Período;655915.0;S
477;18376;3.10;MIL;2024-01-01;2024-03-31;Resultado Líquido de Operações Descontinuadas;0.0;S
476;18376;3.09;MIL;2024-01-01;2024-03-31;Resultado Líquido das Operações Continuadas;655915.0;S
475;18376;3.08;MIL;2024-01-01;2024-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-183763.0;S
474;18376;3.07;MIL;2024-01-01;2024-03-31;Resultado Antes dos Tributos sobre o Lucro;839678.0;S
471;18376;3.04;MIL;2024-01-01;2024-03-31;Despesas/Receitas Operacionais;81140.0;S
472;18376;3.05;MIL;2024-01-01;2024-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;1092185.0;S
470;18376;3.03;MIL;2024-01-01;2024-03-31;Resultado Bruto;1011045.0;S
469;18376;3.02;MIL;2024-01-01;2024-03-31;Custo dos Bens e/ou Serviços Vendidos;-967143.0;S
468;18376;3.01;MIL;2024-01-01;2024-03-31;Receita de Venda de Bens e/ou Serviços;1978188.0;S
473;18376;3.06;MIL;2024-01-01;2024-03-31;Resultado Financeiro;-252507.0;S
479;18376;3.99;MIL;2024-01-01;2024-03-31;Lucro por Ação - (Reais / Ação);0.0;N
